Date,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Revenue,Product_Description,Product_Category,Product_Line,Raw_Material,Region,Latitude,Longitude
20230803,61,370,10,51.54,515.4,Tshirts,Menswear,Tops,Cashmere,Wakefield,74.2741835,16.004128
20240130,53,275,6,22.57,135.42,Shorts,Womenswear,Trousers,Cotton,Winchester,-68.006798,71.004100
20231211,11,268,2,58.61,117.22,Polo Shirts,Sports,Trousers,Leather,Winchester,-35.199881,89.302538
20240421,51,362,4,48.22,192.88,Underwear,Menswear,Tops,Wool,Truro,-34.0348955,38.788658
20231003,90,235,7,97.64,683.48,Pants,Menswear,Shoes,Polyester,Winchester,-72.413597,142.390656
20240526,46,314,2,34.94,69.88,Underwear,Accessories,Shoes,Cashmere,York,1.963326,-151.472290
20230716,68,384,9,14.5,130.5,Cycling Jerseys,Sports,Tops,Leather,Wakefield,13.5792535,-71.308406
20230828,68,279,6,71.25,427.5,Knitwear,Accessories,Shoes,Polyester,Wakefield,38.334772,-143.857021
20231024,18,384,8,55.63,445.04,Casual Shirts,Womenswear,Leathers,Wool,York,24.146311,-129.958466
20240412,27,337,2,68.56,137.12,GolfShoes,Womenswear,Tops,Fabrics,Worcester,-47.849864,-124.520109
20230814,40,283,5,91.79,458.95,Formal Shirts,Sports,Tops,Fabrics,Truro,-49.8670285,156.663644
20230808,69,203,8,82.59,660.72,Formal Shirts,Sports,Tops,Cotton,York,43.6715655,-174.246409
20231008,59,229,1,64.34,64.34,Cycling Jerseys,Sports,Shoes,Cotton,Wells,-16.8748725,-118.750642
20231215,76,211,2,40.15,80.3,Sweats,Womenswear,Tops,Leather,York,-82.5057625,-16.360318
20240414,54,245,9,72.96,656.64,Cycling Jerseys,Accessories,Shoes,Cotton,Truro,-20.6236865,-92.754039
20230704,94,398,4,36.73,146.92,Suits,Womenswear,Shoes,Fabrics,York,-77.301635,-70.735900
20230917,81,259,6,15.81,94.86,Knitwear,Menswear,Leathers,Cashmere,Truro,-38.104495,-27.922242
20240303,70,348,10,94.11,941.1,Shorts,Menswear,Shoes,Leather,Wakefield,30.6224435,56.558307
20240104,81,288,10,88.61,886.1,Formal Shirts,Menswear,Shoes,Polyester,York,-77.6536305,-166.104260
20231019,95,234,9,19.72,177.48,Formal Shirts,Menswear,Shoes,Wool,Wells,-35.352491,-14.412382
20231110,34,310,10,92.65,926.5,Knitwear,Womenswear,Shoes,Polyester,Worcester,-89.3575345,146.444219
20231030,46,258,7,67.92,475.44,Formal Shirts,Accessories,Trousers,Polyester,Winchester,27.6656075,169.972550
20240414,94,230,7,55.94,391.58,Formal Shirts,Menswear,Trousers,Wool,York,32.1531145,175.204439
20240326,64,213,4,29.65,118.6,Casual Shirts,Accessories,Trousers,Cashmere,Wakefield,9.9268065,36.305538
20240520,65,331,5,78.97,394.85,Sweats,Sports,Leathers,Leather,Winchester,-84.2368665,146.405897
20231110,48,337,3,50.2,150.6,Suits,Accessories,Trousers,Fabrics,York,70.844543,-138.183564
20240324,78,275,6,60.56,363.36,Shorts,Womenswear,Shoes,Cashmere,York,-27.456796,-81.591439
20231204,82,337,4,70.52,282.08,Polo Shirts,Accessories,Shoes,Fabrics,Wakefield,-88.561551,-17.837104
20240325,7,361,7,89.59,627.13,Knitwear,Menswear,Leathers,Leather,Truro,-53.5396425,43.507138
20240512,51,399,2,38.61,77.22,Polo Shirts,Sports,Shoes,Cotton,Wakefield,-75.6971405,-112.965451
20240522,22,287,7,14.81,103.67,Shorts,Sports,Trousers,Fabrics,Wakefield,71.522972,-71.857007
20240421,56,253,10,48.54,485.4,Pants,Menswear,Shoes,Wool,Truro,32.3265535,82.042448
20240531,19,289,9,73.15,658.35,Coats,Menswear,Trousers,Leather,Wells,88.9073155,-37.780557
20230824,59,342,7,56.89,398.23,Dress,Accessories,Trousers,Leather,Worcester,9.157312,89.870033
20240311,71,282,6,67.08,402.48,Pyjamas,Accessories,Tops,Wool,Winchester,-27.6310365,136.844046
20240211,55,252,7,45.66,319.62,Sweats,Sports,Shoes,Cotton,Truro,75.2442975,56.769378
20231229,68,382,5,92.48,462.4,Casual Shirts,Menswear,Shoes,Wool,Truro,-88.180191,-169.103154
20230815,30,384,5,93.41,467.05,Coats,Accessories,Leathers,Cotton,Winchester,16.858350,-3.911423
20240409,56,352,5,43.65,218.25,Coats,Accessories,Leathers,Leather,Wells,-63.898382,-89.051441
20240108,37,376,5,85.1,425.5,Formal Shirts,Sports,Tops,Leather,Worcester,-25.2000295,-138.250598
20231213,93,241,8,11.97,95.76,Formal Shirts,Accessories,Shoes,Wool,Wells,-44.804346,-33.225837
20230616,38,271,7,99.11,693.77,Knitwear,Womenswear,Tops,Cashmere,Truro,-22.0877825,-75.253339
20240317,56,300,9,48.86,439.74,Polo Shirts,Sports,Leathers,Cotton,Truro,-59.161169,13.344202
20230706,14,388,8,56.78,454.24,Formal Shirts,Accessories,Tops,Cashmere,Winchester,73.796816,-42.645495
20231117,76,226,2,64.2,128.4,Pyjamas,Sports,Trousers,Polyester,Winchester,-9.4489415,-123.142299
20240416,39,220,4,33.14,132.56,Casual Shirts,Womenswear,Leathers,Wool,Wakefield,36.815269,-159.413995
20231116,47,226,5,32.77,163.85,Casual Shirts,Sports,Shoes,Cashmere,Wells,-6.378037,36.355004
20231108,61,273,8,58.43,467.44,Knitwear,Sports,Tops,Cotton,Wells,65.988116,-47.813340
20240516,14,312,3,52.96,158.88,Sweats,Womenswear,Trousers,Cashmere,Wakefield,-13.857397,125.977406
20240212,40,247,6,17.72,106.32,Knitwear,Accessories,Leathers,Cashmere,Truro,-82.195338,26.303836
20230628,59,222,3,75.85,227.55,Pants,Sports,Shoes,Fabrics,Worcester,-42.885730,-9.543138
20240511,59,324,7,65.76,460.32,Shorts,Womenswear,Tops,Fabrics,Wakefield,4.5384955,24.416692
20230804,98,336,3,76.91,230.73,Knitwear,Accessories,Tops,Polyester,Wells,-21.1873605,-42.820942
20240418,82,307,2,69.41,138.82,Polo Shirts,Menswear,Tops,Fabrics,Wakefield,83.646221,-94.777422
20240525,50,353,8,64.88,519.04,Pants,Menswear,Tops,Cotton,Worcester,74.1468395,47.272214
20240410,83,367,3,65.07,195.21,Knitwear,Sports,Trousers,Fabrics,York,27.902288,-167.926239
20240323,46,397,1,60.91,60.91,Knitwear,Accessories,Tops,Cotton,York,39.2079475,-137.557869
20230612,56,364,4,34.48,137.92,Sweats,Menswear,Leathers,Wool,Worcester,46.833348,86.545480
20230709,38,322,7,43.73,306.11,Suits,Womenswear,Tops,Polyester,Truro,23.3563875,77.700506
20240327,62,312,6,78.43,470.58,Pants,Womenswear,Tops,Wool,Worcester,-28.135098,-86.496989
20230809,56,355,8,86.96,695.68,Knitwear,Womenswear,Shoes,Leather,Wells,54.333267,160.208515
20230822,82,250,8,98.76,790.08,Pants,Accessories,Tops,Cotton,Truro,-77.523259,8.478817
20240403,56,284,2,61.42,122.84,Jeans,Accessories,Tops,Cotton,York,74.367628,80.935161
20231203,29,399,10,17.63,176.3,Formal Shirts,Womenswear,Shoes,Wool,York,83.1681735,61.689100
20240319,76,395,3,45.31,135.93,Polo Shirts,Menswear,Shoes,Cotton,Winchester,-9.568478,70.842488
20230816,43,325,7,33.22,232.54,Sweats,Sports,Trousers,Cashmere,Worcester,-62.594138,21.213514
20240226,2,357,10,87.89,878.9,Knitwear,Sports,Leathers,Wool,Wakefield,52.787564,80.076356
20230714,2,363,3,12.99,38.97,Polo Shirts,Sports,Leathers,Fabrics,Worcester,-32.998967,60.177797
20230730,4,241,10,16.86,168.6,Sweats,Sports,Leathers,Cashmere,Wells,-75.8855285,159.546652
20240125,18,260,9,79.5,715.5,Pants,Accessories,Trousers,Leather,Wells,68.1516045,152.736394
20230930,81,271,2,19.57,39.14,Knitwear,Sports,Shoes,Polyester,York,-83.423563,24.119845
20240109,33,367,10,15.41,154.1,Coats,Womenswear,Tops,Wool,Worcester,0.490299,-34.505238
20240216,69,220,6,35.44,212.64,Knitwear,Sports,Shoes,Cashmere,Winchester,-83.894452,-81.047538
20231102,21,346,8,26.03,208.24,Sweats,Womenswear,Tops,Wool,Wakefield,32.893309,-175.262352
20230704,37,269,10,92.77,927.7,Underwear,Sports,Trousers,Wool,Truro,-39.355977,-76.817472
20240327,7,355,8,33.59,268.72,Underwear,Sports,Tops,Wool,Wells,-23.353213,170.091495
20230616,75,214,3,13.35,40.05,Casual Shirts,Womenswear,Tops,Wool,Truro,7.945691,-125.123542
20230820,86,313,5,99.81,499.05,Polo Shirts,Menswear,Trousers,Cashmere,Wakefield,67.411079,109.305584
20230804,18,348,4,59.01,236.04,Shorts,Menswear,Trousers,Leather,Wells,18.927464,-27.981553
20240223,96,335,2,22.6,45.2,Formal Shirts,Sports,Leathers,Fabrics,York,-12.1221995,-89.389909
20240521,45,312,9,47.52,427.68,Ties,Womenswear,Leathers,Wool,York,69.4351325,109.927010
20240229,42,344,10,75.62,756.2,Knitwear,Sports,Leathers,Cotton,Wakefield,13.969530,116.372783
20240411,39,233,2,86.16,172.32,Formal Shirts,Menswear,Tops,Leather,Wakefield,-64.212287,-26.093159
20231216,22,377,9,17.54,157.86,Casual Shirts,Accessories,Tops,Leather,Truro,68.612492,62.167012
20240208,81,311,7,39.26,274.82,Dress,Womenswear,Leathers,Wool,Wells,-43.271563,-179.431173
20230722,26,303,8,55.16,441.28,Pants,Menswear,Shoes,Cashmere,York,-82.605917,-125.923727
20230805,70,340,8,33.74,269.92,Knitwear,Accessories,Tops,Leather,Truro,-67.944114,53.269850
20231228,69,280,2,71.22,142.44,Coats,Menswear,Trousers,Leather,York,-69.0663155,44.008072
20230612,24,348,10,44.75,447.5,Suits,Accessories,Leathers,Wool,Wakefield,61.913511,-136.329923
20240106,98,239,6,62.9,377.4,Shorts,Womenswear,Tops,Cashmere,Winchester,-10.423070,27.217215
20231208,32,285,3,98.46,295.38,Knitwear,Sports,Tops,Fabrics,Truro,-19.900291,-79.526231
20231123,46,227,9,53.3,479.7,Dress,Sports,Shoes,Leather,Wakefield,-72.762010,-51.718383
20231026,37,217,3,20.87,62.61,Belts,Menswear,Shoes,Fabrics,Wells,12.8931975,84.462913
20230928,51,231,10,20.24,202.4,Shorts,Womenswear,Leathers,Fabrics,Winchester,-19.053686,62.050338
20230919,1,252,8,35.97,287.76,Knitwear,Accessories,Leathers,Wool,Winchester,-75.756475,7.871632
20230904,8,279,9,17.01,153.09,Formal Shirts,Menswear,Trousers,Leather,Worcester,45.244735,154.063526
20230806,77,315,2,34.83,69.66,Formal Shirts,Accessories,Trousers,Cotton,Wakefield,20.8587865,-43.216827
20230614,52,345,8,22.73,181.84,Casual Shirts,Menswear,Trousers,Leather,Worcester,30.1887725,157.629259
20240120,28,298,9,71.62,644.58,Knitwear,Womenswear,Shoes,Polyester,York,-75.634382,162.944708
20240225,77,291,9,38.84,349.56,Polo Shirts,Accessories,Leathers,Cotton,Truro,0.9811695,-64.521872
20240330,41,228,2,96.85,193.7,Formal Shirts,Sports,Trousers,Fabrics,Winchester,6.750407,-28.471715
20240106,11,340,7,23.19,162.33,Formal Shirts,Menswear,Trousers,Fabrics,Wakefield,-60.743246,-114.586996
20240128,66,325,2,99.36,198.72,Dress,Accessories,Trousers,Fabrics,Wakefield,-74.5592565,-50.502403
20231001,96,326,5,36.71,183.55,Knitwear,Sports,Trousers,Wool,Wells,-33.938227,-162.164757
20240317,90,276,3,82.02,246.06,Pyjamas,Womenswear,Tops,Polyester,Wells,27.522527,-20.678453
20231016,69,297,10,79.03,790.3,Formal Shirts,Accessories,Tops,Polyester,Wakefield,71.6112255,-73.731008
20230722,86,344,6,41.91,251.46,Formal Shirts,Menswear,Tops,Fabrics,Truro,10.668956,122.218784
20231122,92,228,3,34.07,102.21,Knitwear,Sports,Leathers,Cotton,York,-78.113997,-167.299875
20240406,91,233,9,88.28,794.52,Cycling Jerseys,Sports,Tops,Cotton,Worcester,73.408893,-14.029775
20230615,10,230,7,91.25,638.75,Belts,Sports,Leathers,Fabrics,Wells,19.9597315,141.653737
20240111,25,214,6,40.63,243.78,Knitwear,Sports,Leathers,Cotton,Wells,74.281593,-33.569026
20240311,57,328,7,10.92,76.44,Pyjamas,Womenswear,Trousers,Wool,Wells,-8.980797,-33.719584
20240205,35,325,1,50.15,50.15,Shorts,Menswear,Leathers,Cotton,Wakefield,32.411137,-46.438062
20240318,74,362,8,33.87,270.96,Pants,Womenswear,Tops,Wool,Wakefield,54.547344,-102.597083
20240424,69,317,3,47.3,141.9,Casual Shirts,Menswear,Shoes,Cotton,Winchester,31.0014885,4.709147
20240401,38,320,5,34.41,172.05,Pyjamas,Menswear,Leathers,Fabrics,York,-4.346733,166.108895
20240116,68,393,4,96.56,386.24,Formal Shirts,Accessories,Leathers,Cashmere,York,-55.478323,17.213623
20240510,39,378,6,22.92,137.52,Suits,Accessories,Shoes,Cotton,Winchester,-21.7605045,57.569199
20240403,62,248,6,73.17,439.02,Polo Shirts,Accessories,Leathers,Polyester,York,14.387578,-138.704278
20230822,12,239,1,13.27,13.27,Suits,Menswear,Tops,Leather,Truro,41.8945135,179.862425
20240426,17,248,9,71.99,647.91,Cycling Jerseys,Menswear,Leathers,Cotton,Worcester,5.077052,-15.633096
20231124,68,206,7,32.49,227.43,Ties,Accessories,Leathers,Leather,York,32.9927625,-151.247122
20231005,39,322,1,74.13,74.13,Formal Shirts,Accessories,Leathers,Fabrics,Worcester,8.700190,126.126174
20230730,99,339,1,22.36,22.36,Formal Shirts,Sports,Leathers,Cotton,Worcester,43.2919875,85.868780
20240414,9,245,6,10.27,61.62,Suits,Menswear,Shoes,Fabrics,Wakefield,-83.9719605,-52.808073
20231022,88,278,3,14.58,43.74,Knitwear,Womenswear,Tops,Leather,Truro,7.560746,-3.772173
20240311,70,241,2,12.57,25.14,Pyjamas,Womenswear,Shoes,Leather,Wells,27.263613,-31.767345
20240423,21,354,7,43.17,302.19,Pants,Menswear,Leathers,Leather,Wells,-3.819785,-25.066597
20231004,74,311,10,70.74,707.4,Underwear,Menswear,Shoes,Fabrics,Truro,-7.977589,131.343228
20240111,65,333,10,59.39,593.9,Cycling Jerseys,Womenswear,Trousers,Wool,Truro,-22.190993,-2.194009
20230906,58,301,5,65.8,329.0,Formal Shirts,Accessories,Trousers,Cotton,Winchester,41.010346,-126.983508
20240506,12,216,2,28.59,57.18,Casual Shirts,Womenswear,Tops,Cotton,Truro,-69.1328205,-130.318773
20240212,100,236,1,76.1,76.1,Cycling Jerseys,Menswear,Leathers,Cotton,Truro,2.779985,-124.335059
20240427,78,383,9,55.87,502.83,Sweats,Accessories,Leathers,Fabrics,Truro,5.4481145,3.166537
20230904,38,380,9,96.7,870.3,Suits,Accessories,Trousers,Wool,Wakefield,-66.829628,-120.680646
20240609,35,210,5,82.44,412.2,Shorts,Womenswear,Tops,Cashmere,Wakefield,20.719987,68.184468
20240524,92,258,7,97.05,679.35,Sweats,Accessories,Trousers,Cashmere,Wells,-22.1072015,-27.225991
20231213,89,360,5,54.56,272.8,GolfShoes,Menswear,Shoes,Wool,Wells,-85.2557415,9.241996
20230929,84,391,3,65.8,197.4,Knitwear,Accessories,Shoes,Leather,Winchester,-1.384598,138.925383
20240430,21,368,5,12.2,61.0,Casual Shirts,Sports,Leathers,Cashmere,Wakefield,63.026673,-113.326560
20240514,27,200,2,79.16,158.32,Polo Shirts,Womenswear,Tops,Polyester,Truro,34.528902,130.076261
20240519,32,388,2,22.74,45.48,Shorts,Accessories,Tops,Polyester,Wakefield,27.0469065,7.981842
20240307,98,374,1,38.7,38.7,Formal Shirts,Sports,Trousers,Fabrics,Wells,80.633902,31.691756
20231225,86,283,3,80.2,240.6,Formal Shirts,Menswear,Leathers,Polyester,Wakefield,-3.2403995,-126.173506
20231108,69,360,2,36.43,72.86,Dress,Accessories,Trousers,Fabrics,Truro,-58.9053305,126.485099
20231010,19,396,4,39.6,158.4,Formal Shirts,Menswear,Shoes,Wool,Truro,60.117321,119.400145
20240103,21,394,2,41.83,83.66,Polo Shirts,Accessories,Tops,Cashmere,Winchester,16.678945,-165.361208
20230822,74,300,10,61.96,619.6,GolfShoes,Womenswear,Trousers,Cotton,Winchester,20.094541,-13.255546
20230627,27,233,4,63.48,253.92,Polo Shirts,Accessories,Tops,Wool,Truro,-86.5227405,110.484452
20230830,81,356,10,99.81,998.1,Underwear,Sports,Trousers,Polyester,Winchester,-34.444908,35.957415
20230813,91,373,9,16.7,150.3,Belts,Menswear,Leathers,Cotton,York,-73.2059565,109.048501
20240522,89,315,6,64.14,384.84,Coats,Accessories,Trousers,Polyester,York,-60.5643685,-84.236643
20230911,96,400,8,84.2,673.6,Pants,Sports,Tops,Fabrics,Wakefield,-16.3237455,53.695003
20231224,11,353,8,89.48,715.84,Polo Shirts,Womenswear,Tops,Wool,York,64.968812,63.034323
20231202,50,323,6,56.95,341.7,Shorts,Womenswear,Trousers,Polyester,Wells,-34.591141,-127.413341
20230727,49,302,4,94.06,376.24,Pants,Womenswear,Tops,Fabrics,York,-70.259878,56.908091
20240425,49,241,9,86.24,776.16,Casual Shirts,Sports,Trousers,Cotton,Wakefield,-88.738228,-80.423032
20240529,33,224,1,56.85,56.85,Suits,Womenswear,Tops,Polyester,Wakefield,-47.7564165,150.351975
20231020,84,269,7,67.48,472.36,Suits,Sports,Trousers,Cotton,Wells,67.729165,20.479453
20240420,42,398,3,36.59,109.77,Pants,Womenswear,Tops,Fabrics,York,64.0094045,-172.829103
20230624,48,335,2,26.29,52.58,Dress,Sports,Tops,Leather,Worcester,65.066104,15.131224
20230829,57,201,8,99.39,795.12,Pyjamas,Menswear,Trousers,Wool,Wakefield,-32.8576345,-117.471127
20240512,30,205,7,22.35,156.45,Jeans,Menswear,Tops,Cotton,Winchester,-61.419902,29.525487
20231120,43,257,5,98.94,494.7,Tshirts,Sports,Shoes,Leather,Wells,58.2874205,49.947721
20240128,37,271,2,33.54,67.08,Belts,Sports,Leathers,Wool,York,-4.034426,63.441515
20231108,51,384,1,77.69,77.69,Sweats,Menswear,Shoes,Wool,Worcester,-50.215764,-31.204407
20231219,50,220,3,21.25,63.75,Formal Shirts,Sports,Shoes,Leather,Winchester,-25.3000725,-142.416489
20230731,1,394,9,87.53,787.77,Pants,Menswear,Trousers,Cashmere,York,17.353442,90.111827
20230903,21,257,10,87.51,875.1,Polo Shirts,Menswear,Trousers,Wool,Truro,2.4250705,-144.176343
20240217,43,270,4,76.98,307.92,Underwear,Menswear,Leathers,Cotton,Winchester,-67.962350,-104.593910
20240108,36,280,5,75.76,378.8,Knitwear,Accessories,Trousers,Cotton,Winchester,76.371745,-40.444218
20230805,25,391,5,83.79,418.95,Polo Shirts,Womenswear,Leathers,Fabrics,Winchester,24.519552,-147.886633
20230829,55,318,6,88.58,531.48,Tshirts,Sports,Trousers,Leather,Wakefield,-44.121542,-109.136316
20240321,49,243,6,46.92,281.52,Pyjamas,Accessories,Tops,Polyester,Wakefield,-38.975634,91.878473
20230921,85,322,10,76.6,766.0,Formal Shirts,Menswear,Shoes,Cotton,Wells,-12.394015,130.513280
20240124,68,369,2,82.97,165.94,Knitwear,Womenswear,Trousers,Cashmere,Worcester,-43.099996,39.612964
20231111,1,386,3,80.66,241.98,Dress,Sports,Trousers,Cashmere,Winchester,41.5409425,46.158228
20240503,92,369,10,53.18,531.8,Dress,Accessories,Shoes,Cashmere,York,20.058024,116.258123
20230916,96,217,10,73.7,737.0,Knitwear,Womenswear,Trousers,Cotton,Wakefield,-84.436614,-80.768788
20231122,24,233,2,25.56,51.12,Knitwear,Womenswear,Tops,Wool,York,28.8308795,52.809857
20231011,78,232,7,16.41,114.87,Underwear,Sports,Shoes,Fabrics,Wells,11.3459455,99.999767
20240213,41,286,2,91.14,182.28,GolfShoes,Womenswear,Tops,Polyester,Winchester,61.155383,5.245712
20240310,4,225,4,83.3,333.2,Knitwear,Womenswear,Leathers,Cotton,Truro,-79.9192275,23.069998
20231206,75,305,5,94.99,474.95,Coats,Sports,Leathers,Fabrics,York,86.945560,31.618988
20240220,72,327,5,10.12,50.6,Knitwear,Sports,Tops,Wool,Wells,-58.070357,135.551406
20240406,31,246,5,27.92,139.6,Formal Shirts,Menswear,Tops,Cotton,York,6.787500,-48.123785
20230914,99,368,5,49.48,247.4,Pants,Sports,Shoes,Leather,Winchester,-0.8097975,-64.991511
20240515,1,224,10,76.45,764.5,Pants,Accessories,Tops,Polyester,Winchester,11.2012875,-84.403818
20231220,40,249,6,46.57,279.42,Polo Shirts,Sports,Leathers,Wool,Wells,28.996879,-127.319890
20231105,73,346,10,66.31,663.1,Knitwear,Womenswear,Tops,Cotton,Truro,-35.5879855,89.199199
20230630,12,393,5,80.77,403.85,Formal Shirts,Menswear,Tops,Cashmere,Worcester,0.306508,-17.126240
20230623,69,311,3,77.05,231.15,Ties,Menswear,Shoes,Cashmere,Winchester,17.271669,-41.680634
20240502,93,203,7,47.09,329.63,Knitwear,Sports,Shoes,Cotton,Winchester,-57.676526,-176.938901
20240408,30,324,6,78.81,472.86,Cycling Jerseys,Womenswear,Shoes,Wool,Wells,21.0959335,81.035779
20240518,57,370,8,27.94,223.52,Polo Shirts,Menswear,Leathers,Fabrics,York,-5.0349905,16.445739
20240408,38,358,9,18.69,168.21,Belts,Menswear,Leathers,Wool,Wakefield,-69.6310485,-74.689514
20240401,19,283,5,84.98,424.9,Knitwear,Menswear,Shoes,Cashmere,Wakefield,-84.136573,124.993412
20230823,26,256,6,66.78,400.68,Tshirts,Accessories,Trousers,Polyester,Wakefield,-50.6610335,156.262196
20230721,74,375,4,58.27,233.08,Tshirts,Menswear,Leathers,Polyester,Truro,43.724177,-15.950977
20230825,13,308,6,24.8,148.8,Casual Shirts,Menswear,Shoes,Wool,Wells,-32.7855105,111.638902
20230907,51,336,10,41.9,419.0,Knitwear,Womenswear,Trousers,Leather,Truro,-5.281231,101.891861
20231231,94,286,1,37.19,37.19,Shorts,Accessories,Trousers,Polyester,Truro,83.504109,169.973822
20230919,13,209,5,96.3,481.5,Knitwear,Accessories,Trousers,Polyester,Wakefield,-21.7937115,-109.820245
20230722,66,213,3,46.71,140.13,Polo Shirts,Accessories,Tops,Cotton,York,72.0918485,128.533286
20240411,16,246,3,11.14,33.42,Formal Shirts,Sports,Trousers,Wool,Worcester,0.120709,133.125733
20240112,5,276,5,66.5,332.5,Casual Shirts,Menswear,Trousers,Cotton,Wells,-28.4617935,-160.581143
20240527,57,276,10,78.91,789.1,Knitwear,Sports,Shoes,Cashmere,Truro,13.369389,-150.725240
20230809,49,253,6,66.31,397.86,Knitwear,Womenswear,Tops,Cashmere,Wells,29.901376,-123.980511
20230806,48,337,6,71.42,428.52,Casual Shirts,Accessories,Tops,Wool,York,16.3573805,167.059513
20231115,4,237,10,17.32,173.2,Casual Shirts,Accessories,Tops,Fabrics,Truro,38.915833,-56.237535
20231027,1,387,6,66.12,396.72,Pants,Accessories,Shoes,Wool,Winchester,-30.7946115,93.080187
20240428,88,350,5,44.75,223.75,GolfShoes,Menswear,Tops,Polyester,Worcester,30.832972,-169.323521
20240215,48,291,9,19.72,177.48,Pyjamas,Menswear,Leathers,Cashmere,Truro,-29.704904,-48.055768
20231219,90,363,6,89.53,537.18,Belts,Accessories,Trousers,Polyester,York,-48.1074465,5.100557
20240325,51,336,4,79.97,319.88,Knitwear,Womenswear,Leathers,Polyester,Winchester,-45.618573,4.716502
20231204,18,355,10,72.04,720.4,Dress,Womenswear,Leathers,Cotton,Worcester,-84.9245765,89.545085
20231102,39,261,1,92.13,92.13,Sweats,Womenswear,Shoes,Fabrics,Truro,-27.5760345,-152.257367
20231212,100,222,2,76.53,153.06,Cycling Jerseys,Womenswear,Tops,Fabrics,Truro,-89.417546,4.275560
20231009,25,230,2,49.65,99.3,Knitwear,Menswear,Leathers,Cashmere,York,38.251362,54.603787
20230724,4,352,6,16.74,100.44,Pants,Sports,Shoes,Fabrics,Worcester,48.4130925,-161.283526
20240112,93,324,9,66.2,595.8,Dress,Accessories,Leathers,Leather,Winchester,-38.175288,-78.503854
20240313,78,358,2,43.56,87.12,Shorts,Accessories,Leathers,Cashmere,Wakefield,-70.5522005,-143.032803
20231023,87,399,2,68.66,137.32,Knitwear,Accessories,Leathers,Cashmere,York,-11.507272,-88.305399
20230917,98,268,9,19.22,172.98,Dress,Menswear,Tops,Leather,Worcester,9.9730105,136.182225
20230628,89,388,7,65.45,458.15,Formal Shirts,Menswear,Trousers,Cotton,York,-32.228681,20.576112
20230828,87,322,5,84.22,421.1,Belts,Accessories,Trousers,Wool,Winchester,24.6973705,145.192967
20230920,36,308,7,47.75,334.25,Jeans,Womenswear,Trousers,Cashmere,Wells,88.7665805,116.697884
20231222,42,318,10,27.49,274.9,Knitwear,Womenswear,Shoes,Cashmere,Winchester,-82.8129345,116.437256
20240217,83,302,7,34.29,240.03,Jeans,Accessories,Leathers,Cotton,Worcester,-23.4086595,100.152357
20240525,15,304,9,45.87,412.83,Formal Shirts,Accessories,Tops,Wool,Wells,-59.960434,100.587589
20230903,92,370,10,24.17,241.7,Knitwear,Menswear,Trousers,Fabrics,Worcester,-48.4475665,99.319999
20240216,72,368,2,85.58,171.16,Formal Shirts,Menswear,Tops,Cotton,York,60.5595185,-44.199239
20231008,82,398,5,40.98,204.9,Polo Shirts,Accessories,Shoes,Cotton,Truro,82.803774,-144.778665
20240220,92,377,9,75.05,675.45,Coats,Womenswear,Tops,Cotton,Wells,-51.325215,-35.185063
20240204,78,290,4,49.48,197.92,Tshirts,Menswear,Trousers,Leather,Winchester,37.867969,141.568625
20240426,85,238,7,32.76,229.32,Casual Shirts,Sports,Leathers,Polyester,Wells,51.2140385,148.447891
20240503,16,333,8,68.85,550.8,GolfShoes,Sports,Shoes,Fabrics,York,-65.876000,-122.449537
20230713,39,388,1,37.08,37.08,Formal Shirts,Menswear,Shoes,Fabrics,Wakefield,-58.5637095,48.794819
20230723,94,377,2,53.94,107.88,Belts,Menswear,Trousers,Polyester,Wakefield,-59.596280,91.919181
20230720,33,225,8,89.37,714.96,Shorts,Menswear,Shoes,Cotton,Wakefield,37.4189265,179.100595
20240319,64,201,3,92.28,276.84,Shorts,Sports,Trousers,Leather,Wells,-40.8822305,-143.012333
20231207,62,400,2,44.55,89.1,Knitwear,Accessories,Trousers,Fabrics,York,58.578564,-11.139369
20240310,76,314,5,99.36,496.8,Pants,Menswear,Trousers,Cashmere,York,9.927275,20.054331
20230616,90,295,5,39.16,195.8,Underwear,Accessories,Leathers,Polyester,Winchester,4.6600555,-7.482246
20230909,37,234,9,92.11,828.99,Shorts,Womenswear,Leathers,Leather,Worcester,30.253882,-78.715991
20240426,51,223,4,55.92,223.68,Tshirts,Accessories,Shoes,Cashmere,York,-55.5589245,-165.746665
20240310,36,323,10,71.12,711.2,GolfShoes,Sports,Shoes,Cashmere,Truro,14.359955,34.327174
20230913,96,302,3,88.35,265.05,Coats,Sports,Tops,Polyester,Winchester,31.3038035,62.530530
20240310,39,361,6,16.48,98.88,Coats,Menswear,Tops,Leather,Wakefield,80.832323,23.337575
20231203,26,244,8,91.08,728.64,Pyjamas,Sports,Tops,Wool,Winchester,-80.948688,-62.416343
20231008,17,258,1,28.29,28.29,Shorts,Accessories,Tops,Cotton,Truro,60.9107605,55.930730
20231101,8,384,5,82.19,410.95,Knitwear,Menswear,Trousers,Wool,Truro,3.914369,33.664187
20231031,39,359,9,95.35,858.15,Shorts,Sports,Trousers,Cashmere,Truro,30.6054945,-124.817399
20240518,26,229,4,48.86,195.44,Formal Shirts,Accessories,Leathers,Cotton,York,32.922996,-55.259915
20230621,4,266,1,40.81,40.81,Formal Shirts,Womenswear,Tops,Wool,Winchester,36.402706,101.388190
